20090807
176
VEHICLE
NUMBER
25

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	STAFF1  STAFF2	READY TIME	DUE DATE	SERVICE TIME
	0	0	0	0	0	0	0	1440	0
	1	0	0	1	2	0	480	540	10
	2	0	0	2	2	0	615	675	10
	3	0	0	1	2	0	520	580	10
	4	0	0	2	2	1	610	670	9
	5	0	0	1	2	0	480	510	8
	6	0	0	2	2	1	530	590	10
	7	0	0	2	2	0	510	570	10
	8	0	0	1	2	0	480	500	10
	9	0	0	2	2	0	480	540	10
	10	0	0	2	2	1	480	540	10
	11	0	0	2	2	0	510	570	10
	12	0	0	1	2	0	490	550	10
	13	0	0	1	2	0	580	640	10
	14	0	0	1	2	0	540	600	10
	15	0	0	1	2	0	490	550	10
	16	0	0	1	2	0	525	615	8
	17	0	0	1	2	1	480	540	10
	18	0	0	4	2	0	495	585	8
	19	0	0	4	2	0	480	570	8
	20	0	0	1	2	0	480	510	8
	21	0	0	1	2	0	540	690	8
	22	0	0	3	2	0	540	690	8
	23	0	0	3	2	0	540	690	8
	24	0	0	1	2	0	540	690	8
	25	0	0	3	2	1	750	1200	8
	26	0	0	1	2	0	572	632	8
	27	0	0	2	2	0	600	660	8
	28	0	0	2	2	0	600	660	8
	29	0	0	3	2	0	480	1200	8
	30	0	0	1	2	0	480	1200	8
	31	0	0	1	2	0	480	1200	8
	32	0	0	2	2	0	780	840	10
	33	0	0	2	2	0	765	825	10
	34	0	0	1	2	0	603	663	8
	35	0	0	3	2	0	750	1200	8
	36	0	0	1	2	1	480	1200	8
	37	0	0	1	2	0	602	662	8
	38	0	0	1	2	0	621	681	8
	39	0	0	1	2	0	625	685	8
	40	0	0	2	2	0	760	820	3
	41	0	0	2	2	0	800	860	3
	42	0	0	1	2	0	642	792	8
	43	0	0	3	2	0	600	750	8
	44	0	0	3	3	0	480	1200	8
	45	0	0	1	2	0	681	801	8
	46	0	0	3	2	0	750	1200	8
	47	0	0	1	2	0	648	708	8
	48	0	0	1	2	0	780	840	8
	49	0	0	3	2	0	480	1200	8
	50	0	0	1	2	0	720	840	8
	51	0	0	3	2	0	480	1200	8
	52	0	0	3	2	0	480	1200	8
	53	0	0	1	2	0	885	975	8
	54	0	0	2	2	0	780	840	10
	55	0	0	3	3	0	480	750	8
	56	0	0	3	2	0	480	750	8
	57	0	0	1	3	0	480	1200	8
	58	0	0	2	3	0	647	707	8
	59	0	0	3	2	0	480	750	8
	60	0	0	1	2	0	480	750	8
	61	0	0	2	2	0	647	707	8
	62	0	0	1	2	0	750	1200	8
	63	0	0	2	2	0	880	940	10
	64	0	0	1	2	0	780	900	8
	65	0	0	2	2	0	641	701	8
	66	0	0	2	2	0	604	664	8
	67	0	0	3	2	0	717	837	8
	68	0	0	3	2	0	480	750	8
	69	0	0	4	2	0	765	825	10
	70	0	0	2	2	0	820	880	3
	71	0	0	3	2	0	480	1200	8
	72	0	0	1	2	0	734	854	8
	73	0	0	1	3	0	750	1200	8
	74	0	0	3	2	0	750	1200	8
	75	0	0	1	2	0	750	1200	8
	76	0	0	3	2	1	480	750	8
	77	0	0	1	2	0	480	1200	8
	78	0	0	3	2	0	480	750	8
	79	0	0	1	2	0	960	1080	8
	80	0	0	3	2	0	960	1080	8
	81	0	0	3	2	1	750	1200	8
	82	0	0	1	2	0	750	1200	8
	83	0	0	1	2	0	480	1200	8
	84	0	0	1	2	0	775	865	8
	85	0	0	1	2	0	480	1200	8
	86	0	0	2	2	0	625	685	8
	87	0	0	3	2	0	480	1200	8
	88	0	0	3	2	0	750	1200	8
	89	0	0	1	2	0	855	945	8
	90	0	0	2	2	0	776	836	8
	91	0	0	3	2	0	480	1200	8
	92	0	0	4	2	0	792	912	8
	93	0	0	3	2	0	960	1080	8
	94	0	0	1	2	0	480	1200	8
	95	0	0	3	2	0	750	1200	8
	96	0	0	1	2	0	750	1200	8
	97	0	0	1	2	0	480	1200	8
	98	0	0	3	2	0	880	1000	8
	99	0	0	1	2	0	806	866	8
	100	0	0	1	2	0	804	864	8
	101	0	0	1	2	0	750	1200	8
	102	0	0	3	2	0	750	1200	8
	103	0	0	3	2	0	860	980	8
	104	0	0	3	2	0	780	930	8
	105	0	0	1	2	0	780	930	8
	106	0	0	1	2	0	866	986	8
	107	0	0	3	2	0	480	1200	8
	108	0	0	3	2	0	480	1200	8
	109	0	0	1	2	0	806	866	8
	110	0	0	1	2	0	806	866	8
	111	0	0	1	2	1	806	866	8
	112	0	0	1	2	1	750	1200	8
	113	0	0	3	2	0	480	1200	8
	114	0	0	1	2	0	480	1200	8
	115	0	0	1	2	0	480	1200	8
	116	0	0	1	2	1	480	1200	8
	117	0	0	3	2	0	750	1200	8
	118	0	0	3	2	0	960	1080	8
	119	0	0	3	2	0	960	1080	8
	120	0	0	2	2	0	891	951	8
	121	0	0	3	2	0	960	1080	8
	122	0	0	3	3	0	480	750	8
	123	0	0	1	2	0	732	882	8
	124	0	0	2	3	0	897	957	8
	125	0	0	1	2	0	480	1200	8
	126	0	0	2	3	0	889	949	8
	127	0	0	3	2	0	990	1110	8
	128	0	0	2	3	0	913	973	8
	129	0	0	4	2	0	912	972	8
	130	0	0	3	2	0	480	1200	8
	131	0	0	3	2	0	750	1200	8
	132	0	0	3	2	0	480	1200	8
	133	0	0	3	2	0	780	930	8
	134	0	0	1	2	0	960	1080	8
	135	0	0	3	2	1	960	1080	8
	136	0	0	3	2	0	960	1080	8
	137	0	0	1	2	0	960	1080	8
	138	0	0	1	2	0	750	1200	8
	139	0	0	1	2	0	480	1200	8
	140	0	0	1	2	0	480	1200	8
	141	0	0	1	2	0	750	1200	8
	142	0	0	1	2	0	480	1200	8
	143	0	0	1	2	0	480	1200	8
	144	0	0	1	2	0	913	1033	8
	145	0	0	1	2	0	480	1200	8
	146	0	0	1	2	0	914	1034	8
	147	0	0	1	2	0	480	1200	8
	148	0	0	1	2	0	480	1200	8
	149	0	0	1	2	0	480	1200	8
	150	0	0	3	3	0	480	1200	8
	151	0	0	1	2	0	480	1200	8
	152	0	0	4	2	0	909	1029	8
	153	0	0	1	2	0	960	1080	8
	154	0	0	3	2	0	960	1080	8
	155	0	0	3	2	0	960	1080	8
	156	0	0	1	2	0	960	1080	8
	157	0	0	3	2	0	953	1073	8
	158	0	0	3	2	0	750	1200	8
	159	0	0	1	2	0	480	1200	8
	160	0	0	1	2	0	480	1200	8
	161	0	0	1	2	0	750	1200	8
	162	0	0	3	2	0	480	1200	8
	163	0	0	3	3	0	480	1200	8
	164	0	0	3	2	0	750	1200	8
	165	0	0	3	2	0	480	1200	8
	166	0	0	2	2	0	913	973	8
	167	0	0	3	2	0	973	1093	8
	168	0	0	1	2	0	480	750	8
	169	0	0	2	2	0	914	974	8
	170	0	0	1	2	0	750	1200	8
	171	0	0	3	2	0	1056	1200	8
	172	0	0	3	2	0	1020	1170	8
	173	0	0	1	2	1	750	1200	8
	174	0	0	1	2	0	660	720	10
	175	0	0	1	3	0	825	885	15
	176	0	0	1	3	0	790	850	3
Travel Time Between Locations
	0	9	8	7	9	11	22	13	12	11	10	9	9	10	7	11	11	12	12	12	11	0	0	0	0	11	11	8	8	11	11	11	13	10	11	11	11	11	11	11	9	6	0	0	0	0	11	11	11	11	11	11	11	11	16	0	0	0	0	0	0	0	11	15	0	0	6	0	0	12	14	0	0	11	11	11	0	0	0	12	12	12	11	11	11	11	8	0	11	11	0	0	0	12	11	11	11	11	0	11	11	11	11	0	0	0	0	0	0	11	11	11	11	0	0	0	0	0	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	11	0	0	0	0	0	0	0	8	11	0	0	0	0	0	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	14	6	9
	9	0	13	12	12	14	19	12	14	15	15	15	15	15	11	13	14	18	16	16	14	9	9	9	9	14	14	5	5	14	14	14	18	14	14	14	14	14	14	14	14	12	9	9	9	9	14	14	14	14	14	14	14	14	20	9	9	9	9	9	9	9	14	19	9	9	11	9	9	15	15	9	9	14	14	14	9	9	9	16	16	16	14	14	14	14	12	9	14	14	9	9	9	16	14	14	14	14	9	14	14	14	14	9	9	9	9	9	9	14	14	14	14	9	9	9	9	9	16	16	16	16	9	9	9	9	9	9	9	9	9	9	9	9	16	16	16	16	14	9	9	9	9	9	9	9	12	14	9	9	9	9	9	16	16	16	16	9	9	9	9	9	9	9	9	9	9	9	14	12	9	9	9	9	17	12	9
	8	13	0	6	8	11	20	12	8	8	6	6	9	10	7	9	11	10	9	9	11	8	8	8	8	11	11	9	9	11	11	11	11	8	11	11	11	11	11	11	9	7	8	8	8	8	11	11	11	11	11	11	11	11	16	8	8	8	8	8	8	8	11	12	8	8	5	8	8	11	10	8	8	11	11	11	8	8	8	9	9	9	11	11	11	11	10	8	11	11	8	8	8	9	11	11	11	11	8	11	11	11	11	8	8	8	8	8	8	11	11	11	11	8	8	8	8	8	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	11	8	8	8	8	8	8	8	10	11	8	8	8	8	8	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	11	10	8	8	8	8	10	7	11
	7	12	6	0	3	8	22	13	9	8	8	8	6	6	5	4	8	12	9	9	8	7	7	7	7	8	8	9	9	8	8	8	10	6	8	8	8	8	8	8	5	3	7	7	7	7	8	8	8	8	8	8	8	8	14	7	7	7	7	7	7	7	8	11	7	7	6	7	7	12	13	7	7	8	8	8	7	7	7	9	9	9	8	8	8	8	5	7	8	8	7	7	7	9	8	8	8	8	7	8	8	8	8	7	7	7	7	7	7	8	8	8	8	7	7	7	7	7	9	9	9	9	7	7	7	7	7	7	7	7	7	7	7	7	9	9	9	9	8	7	7	7	7	7	7	7	5	8	7	7	7	7	7	9	9	9	9	7	7	7	7	7	7	7	7	7	7	7	8	5	7	7	7	7	10	3	11
	9	12	8	3	0	8	21	13	9	8	6	5	7	8	4	5	8	10	8	8	8	9	9	9	9	8	8	10	10	8	8	8	8	7	8	8	8	8	8	8	7	5	9	9	9	9	8	8	8	8	8	8	8	8	12	9	9	9	9	9	9	9	8	9	9	9	7	9	9	13	12	9	9	8	8	8	9	9	9	8	8	8	8	8	8	8	5	9	8	8	9	9	9	8	8	8	8	8	9	8	8	8	8	9	9	9	9	9	9	8	8	8	8	9	9	9	9	9	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	9	9	9	9	9	9	9	5	8	9	9	9	9	9	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	8	5	9	9	9	9	9	5	11
	11	14	11	8	8	0	20	11	7	6	6	7	9	9	7	7	0	10	8	8	0	11	11	11	11	0	0	13	13	0	0	0	8	6	0	0	0	0	0	0	10	9	11	11	11	11	0	0	0	0	0	0	0	0	14	11	11	11	11	11	11	11	0	11	11	11	9	11	11	11	10	11	11	0	0	0	11	11	11	8	8	8	0	0	0	0	3	11	0	0	11	11	11	8	0	0	0	0	11	0	0	0	0	11	11	11	11	11	11	0	0	0	0	11	11	11	11	11	8	8	8	8	11	11	11	11	11	11	11	11	11	11	11	11	8	8	8	8	0	11	11	11	11	11	11	11	3	0	11	11	11	11	11	8	8	8	8	11	11	11	11	11	11	11	11	11	11	11	0	3	11	11	11	11	10	9	12
